22.652 102.28 571.83 50.512 9.2986
22.798 102.07 571.81 50.223 9.3015
22.943 101.85 571.79 49.934 9.3044
23.088 101.64 571.78 49.645 9.3073
23.233 101.42 571.76 49.353 9.3103
23.377 101.2 571.74 49.058 9.3133
23.521 100.97 571.72 48.761 9.3163
23.665 100.75 571.7 48.47 9.3193
23.807 100.53 571.68 48.176 9.3224
23.949 100.3 571.66 47.878 9.3254
24.089 100.07 571.64 47.589 9.3285
24.23 99.843 571.62 47.296 9.3317
24.37 99.613 571.6 47.001 9.3348
24.509 99.382 571.58 46.689 9.338
24.647 99.148 571.56 46.355 9.3413
24.785 98.914 571.54 46.021 9.3445
24.923 98.678 571.52 45.7 9.3478
25.062 98.441 571.5 45.378 9.3511
25.2 98.203 571.48 45.033 9.3544
25.338 97.963 571.46 44.687 9.3578
25.475 97.721 571.44 44.345 9.3612
25.612 97.479 571.41 44.002 9.3646
25.748 97.235 571.39 43.65 9.3681
25.883 96.99 571.37 43.299 9.3715
26.018 96.743 571.35 42.939 9.3751
26.152 96.495 571.32 42.565 9.3786
26.285 96.246 571.3 42.194 9.3822
26.419 95.995 571.27 41.827 9.3858
26.552 95.743 571.25 41.464 9.3894
26.685 95.49 571.23 41.112 9.3931
26.817 95.235 571.2 40.764 9.3968
26.951 94.979 571.18 40.408 9.4005
27.085 94.722 571.15 40.058 9.4043
27.218 94.464 571.12 39.715 9.4081
27.351 94.204 571.1 39.378 9.412
27.484 93.943 571.07 39.048 9.4159
27.618 93.68 571.04 38.71 9.4199
27.75 93.417 571.02 38.37 9.4239
27.881 93.152 570.99 38.035 9.4279
28.012 92.885 570.96 37.707 9.432
28.142 92.618 570.93 37.395 9.4361
28.272 92.349 570.91 37.089 9.4402
28.4 92.079 570.88 36.788 9.4444
28.527 91.808 570.85 36.506 9.4487
28.653 91.535 570.82 36.229 9.453
28.78 91.261 570.79 35.959 9.4573
28.904 90.986 570.76 35.682 9.4617
29.027 90.71 570.73 35.42 9.4662
29.149 90.433 570.7 35.163 9.4706
29.27 90.154 570.67 34.923 9.4752
29.39 89.874 570.63 34.688 9.4797
29.509 89.593 570.6 34.458 9.4844
29.625 89.311 570.57 34.234 9.489
29.739 89.027 570.54 34.015 9.4937
29.852 88.743 570.51 33.799 9.4985
29.964 88.457 570.47 33.585 9.5033
30.074 88.17 570.44 33.375 9.5081
30.184 87.882 570.41 33.177 9.513
30.291 87.593 570.37 32.967 9.518
30.395 87.303 570.34 32.743 9.523
30.496 87.012 570.3 32.516 9.528
30.596 86.72 570.27 32.278 9.5332
30.693 86.427 570.23 32.024 9.5383
30.787 86.133 570.2 31.767 9.5436
30.879 85.837 570.16 31.5 9.5489
30.968 85.541 570.13 31.227 9.5543
31.058 85.244 570.09 30.973 9.5597
31.145 84.946 570.05 30.736 9.5653
31.229 84.647 570.01 30.499 9.5708
31.211 84.349 569.98 30.41 9.5765
31.189 84.05 569.94 30.326 9.5821
31.165 83.752 569.9 30.238 9.5879
31.139 83.454 569.86 30.146 9.5937
31.109 83.156 569.82 30.056 9.5996
31.077 82.859 569.79 29.957 9.6055
31.043 82.562 569.75 29.864 9.6115
31.008 82.266 569.71 29.786 9.6176
30.971 81.969 569.67 29.701 9.6237
30.932 81.673 569.63 29.61 9.6299
30.892 81.378 569.59 29.499 9.6361
30.851 81.083 569.55 29.387 9.6425
30.808 80.788 569.51 29.271 9.6488
30.765 80.494 569.47 29.152 9.6552
30.72 80.2 569.43 29.029 9.6617
30.671 79.906 569.39 28.903 9.6683
30.619 79.613 569.35 28.771 9.6749
30.567 79.321 569.31 28.634 9.6816
30.515 79.029 569.27 28.499 9.6883
30.461 78.737 569.22 28.357 9.6951
30.407 78.446 569.18 28.212 9.702
30.353 78.155 569.14 28.07 9.7089
30.298 77.865 569.1 27.93 9.716
30.242 77.576 569.06 27.793 9.7231
30.186 77.286 569.01 27.659 9.7303
30.128 76.998 568.97 27.542 9.7376
30.07 76.709 568.93 27.429 9.7449
30.011 76.422 568.89 27.313 9.7524
29.953 76.135 568.84 27.193 9.7599
29.894 75.848 568.8 27.074 9.7676
29.834 75.562 568.76 26.963 9.7753
29.774 75.276 568.71 26.853 9.7832
29.714 74.991 568.67 26.746 9.7911
29.654 74.706 568.62 26.645 9.7991
29.593 74.422 568.58 26.546 9.8072
29.532 74.138 568.54 26.454 9.8154
29.471 73.855 568.49 26.364 9.8237
29.409 73.573 568.45 26.275 9.8321
29.348 73.291 568.4 26.203 9.8406
29.286 73.009 568.36 26.132 9.8491
29.225 72.728 568.31 26.062 9.8578
29.164 72.447 568.27 26.001 9.8666
29.103 72.168 568.22 25.94 9.8754
29.041 71.888 568.18 25.881 9.8843
28.98 71.609 568.13 25.822 9.8933
28.918 71.331 568.09 25.761 9.9025
28.856 71.053 568.04 25.7 9.9117
28.794 70.776 568 25.639 9.9209
28.733 70.499 567.95 25.578 9.9303
28.671 70.223 567.91 25.51 9.9398
28.611 69.947 567.86 25.443 9.9494
28.55 69.672 567.81 25.377 9.9591
28.49 69.397 567.77 25.311 9.9689
28.43 69.123 567.72 25.246 9.9787
28.37 68.85 567.68 25.184 9.9887
28.31 68.577 567.63 25.124 9.9988
28.25 68.304 567.58 25.071 10.009
28.191 68.032 567.54 25.019 10.019
28.132 67.761 567.49 24.973 10.03
28.073 67.49 567.45 24.928 10.04
28.015 67.219 567.4 24.883 10.051
27.956 66.949 567.35 24.838 10.061
27.897 66.68 567.31 24.787 10.072
27.838 66.411 567.26 24.731 10.083
27.778 66.142 567.21 24.676 10.094
27.717 65.875 567.17 24.621 10.106
27.657 65.607 567.12 24.566 10.118
27.595 65.341 567.07 24.511 10.13
27.534 65.074 567.03 24.456 10.143
27.471 64.809 566.98 24.397 10.156
27.408 64.544 566.93 24.338 10.169
27.345 64.279 566.88 24.279 10.184
27.281 64.015 566.84 24.221 10.198
27.215 63.752 566.79 24.166 10.214
27.149 63.49 566.74 24.116 10.23
27.082 63.228 566.69 24.066 10.247
27.015 62.966 566.65 24.016 10.264
26.948 62.705 566.6 23.967 10.282
26.881 62.445 566.55 23.918 10.301
26.813 62.186 566.5 23.873 10.321
26.744 61.927 566.45 23.83 10.341
26.675 61.669 566.41 23.788 10.362
26.604 61.411 566.36 23.747 10.384
26.531 61.154 566.31 23.715 10.406
26.457 60.898 566.26 23.678 10.428
26.382 60.643 566.21 23.643 10.451
26.305 60.388 566.17 23.608 10.475
26.226 60.134 566.12 23.574 10.498
26.145 59.881 566.07 23.546 10.522
26.062 59.628 566.02 23.517 10.547
25.978 59.376 565.97 23.492 10.571
25.893 59.126 565.92 23.466 10.595
25.805 58.875 565.87 23.446 10.62
25.716 58.626 565.83 23.426 10.645
25.627 58.378 565.78 23.405 10.67
25.536 58.13 565.73 23.386 10.695
25.445 57.884 565.68 23.366 10.72
25.353 57.638 565.63 23.348 10.745
25.258 57.393 565.58 23.332 10.77
25.161 57.149 565.53 23.32 10.795
25.063 56.906 565.49 23.308 10.821
24.965 56.664 565.44 23.3 10.846
24.867 56.423 565.39 23.293 10.872
24.766 56.183 565.34 23.29 10.898
24.662 55.944 565.29 23.293 10.923
24.558 55.706 565.24 23.299 10.901
24.451 55.469 565.19 23.313 10.871
24.342 55.233 565.15 23.328 10.842
24.232 54.998 565.1 23.346 10.814
24.121 54.764 565.05 23.365 10.785
24.007 54.532 565 23.388 10.757
23.891 54.3 564.96 23.414 10.73
23.774 54.07 564.91 23.439 10.703
23.655 53.841 564.86 23.463 10.676
23.534 53.613 564.81 23.487 10.649
23.412 53.387 564.77 23.512 10.623
23.288 53.161 564.72 23.536 10.598
23.162 52.937 564.67 23.56 10.572
23.034 52.714 564.62 23.582 10.547
22.904 52.493 564.58 23.603 10.522
22.773 52.273 564.53 23.623 10.498
22.641 52.054 564.48 23.643 10.474
22.509 51.837 564.44 23.662 10.45
22.375 51.621 564.39 23.68 10.426
22.24 51.406 564.35 23.703 10.403
22.104 51.193 564.3 23.725 10.38
21.968 50.981 564.25 23.748 10.357
21.831 50.77 564.21 23.77 10.326
21.694 50.561 564.16 23.793 10.27
21.556 50.354 564.12 23.816 10.215
21.419 50.147 564.07 23.839 10.161
21.282 49.942 564.02 23.863 10.109
21.145 49.739 563.98 23.887 10.059
21.008 49.537 563.93 23.911 10.01
20.872 49.336 563.89 23.934 9.9624
20.736 49.137 563.84 23.959 9.9166
20.6 48.939 563.8 23.983 9.8724
20.465 48.743 563.75 24.007 9.8296
20.329 48.548 563.71 24.032 9.7882
20.195 48.354 563.66 24.057 9.7484
20.06 48.162 563.62 24.083 9.71
19.926 47.971 563.57 24.11 9.6731
19.792 47.781 563.53 24.137 9.6376
19.658 47.593 563.48 24.165 9.6036
19.525 47.407 563.44 24.193 9.571
19.392 47.221 563.4 24.221 9.5398
19.259 47.037 563.35 24.249 9.51
19.126 46.855 563.31 24.278 9.4816
18.993 46.674 563.26 24.309 9.4545
18.86 46.494 563.22 24.342 9.4288
18.726 46.316 563.18 24.375 9.4044
18.592 46.139 563.13 24.41 9.3813
18.457 45.963 563.09 24.445 9.3595
18.323 45.789 563.05 24.481 9.3389
18.188 45.616 563 24.517 9.3195
18.053 45.445 562.96 24.553 9.3013
17.918 45.275 562.92 24.589 9.2842
17.783 45.107 562.87 24.624 9.2682
17.648 44.94 562.83 24.659 9.2532
17.513 44.775 562.79 24.694 9.2392
17.378 44.611 562.74 24.729 9.2262
17.243 44.448 562.7 24.763 9.2142
17.107 44.287 562.66 24.796 9.2031
16.973 44.127 562.62 24.829 9.1928
16.838 43.969 562.57 24.861 9.1834
16.704 43.812 562.53 24.892 9.1749
16.571 43.657 562.49 24.922 9.1671
16.437 43.503 562.45 24.952 9.1602
16.305 43.35 562.41 24.981 9.154
16.172 43.199 562.36 25.01 9.1486
16.04 43.049 562.32 25.038 9.144
15.908 42.901 562.28 25.066 9.1401
15.776 42.754 562.24 25.094 9.1369
15.644 42.608 562.2 25.121 9.1345
15.513 42.464 562.16 25.148 9.1328
15.383 42.322 562.11 25.175 9.1318
15.252 42.18 562.07 25.201 9.1314
15.122 42.04 562.03 25.226 9.1317
14.992 41.902 561.99 25.252 9.1327
14.863 41.765 561.95 25.277 9.1343
14.733 41.629 561.91 25.302 9.1366
14.605 41.495 561.87 25.327 9.1395
14.476 41.362 561.83 25.351 9.1429
14.348 41.23 561.79 25.376 9.147
14.22 41.1 561.75 25.4 9.1517
14.093 40.971 561.7 25.424 9.1569
13.966 40.844 561.66 25.447 9.1628
13.839 40.717 561.62 25.471 9.1691
13.713 40.593 561.58 25.496 9.176
13.587 40.469 561.54 25.522 9.1833
13.461 40.347 561.5 25.548 9.191
13.336 40.226 561.46 25.575 9.1992
13.212 40.107 561.42 25.602 9.2077
13.088 39.989 561.38 25.631 9.2166
12.964 39.872 561.34 25.66 9.2258
12.84 39.757 561.3 25.689 9.2354
12.717 39.643 561.27 25.721 9.2452
12.595 39.53 561.23 25.753 9.226
12.473 39.419 561.19 25.787 9.1493
12.351 39.308 561.15 25.823 9.0738
12.229 39.2 561.11 25.86 8.9997
12.109 39.092 561.07 25.898 8.9269
11.988 38.986 561.03 25.938 8.8554
11.868 38.881 560.99 25.979 8.7852
11.748 38.777 560.95 26.022 8.7163
11.629 38.675 560.91 26.066 8.6487
11.51 38.574 560.88 26.112 8.5825
11.392 38.474 560.84 26.159 8.5175
11.274 38.376 560.8 26.208 8.454
11.157 38.278 560.76 26.258 8.3917
11.04 38.183 560.72 26.31 8.3308
10.923 38.088 560.68 26.363 8.2712
10.807 37.995 560.65 26.417 8.2129
10.691 37.902 560.61 26.472 8.156
10.576 37.812 560.57 26.529 8.1004
10.461 37.722 560.53 26.588 8.046
10.347 37.634 560.5 26.648 7.993
10.234 37.547 560.46 26.71 7.9413
10.121 37.461 560.42 26.773 7.8909
10.008 37.376 560.38 26.84 7.8418
9.8966 37.293 560.35 26.908 7.7941
9.7855 37.211 560.31 26.98 7.7477
9.675 37.13 560.27 27.053 7.7026
9.5652 37.051 560.24 27.129 7.6588
9.4562 36.973 560.2 27.205 7.6164
9.3478 36.896 560.16 27.284 7.5754
9.2402 36.82 560.13 27.364 7.5358
9.1333 36.745 560.09 27.445 7.4975
9.0272 36.672 560.06 27.527 7.4606
8.9217 36.6 560.02 27.611 7.4252
8.817 36.529 559.99 27.696 7.3911
8.713 36.459 559.95 27.782 7.3585
8.6099 36.39 559.91 27.869 7.3273
8.5077 36.323 559.88 27.957 7.2975
8.4063 36.257 559.84 28.044 7.2691
8.3057 36.192 559.81 28.128 7.2422
8.2059 36.129 559.77 28.209 7.2167
8.1074 36.066 559.74 28.29 7.1928
8.0099 36.005 559.7 28.368 7.1702
7.9137 35.945 559.67 28.444 7.1492
7.8185 35.886 559.64 28.52 7.1296
7.7243 35.828 559.6 28.595 7.1114
7.6312 35.771 559.57 28.669 7.0946
7.5389 35.715 559.53 28.744 7.0792
7.4476 35.661 559.5 28.817 7.0652
7.3572 35.607 559.47 28.89 7.0526
7.2677 35.555 559.43 28.961 7.0413
7.1789 35.504 559.4 29.032 7.0312
7.091 35.454 559.36 29.101 7.0225
7.0038 35.404 559.33 29.169 7.0151
6.9174 35.356 559.3 29.235 7.0089
6.8318 35.309 559.26 29.3 7.004
6.7469 35.263 559.23 29.363 7.0002
6.6628 35.218 559.2 29.423 6.9977
6.5796 35.174 559.17 29.48 6.9964
6.4972 35.13 559.13 29.534 6.9963
6.4155 35.088 559.1 29.585 6.9973
6.3347 35.047 559.07 29.633 6.9994
6.2547 35.006 559.03 29.679 7.0027
6.1754 34.967 559 29.721 7.0071
6.097 34.928 558.97 29.762 7.0126
6.0193 34.891 558.94 29.8 7.0192
5.9425 34.854 558.91 29.836 7.0269
5.8667 34.818 558.87 29.868 7.0357
5.7917 34.783 558.84 29.897 7.0455
5.7176 34.749 558.81 29.923 7.0563
5.6444 34.716 558.78 29.946 7.0682
5.5721 34.683 558.75 29.965 7.0811
5.5007 34.651 558.72 29.981 7.095
5.4303 34.621 558.68 29.994 7.1099
5.3608 34.591 558.65 30.003 7.1258
5.2923 34.561 558.62 30.009 7.1427
5.2247 34.533 558.59 30.011 7.1605
5.1582 34.505 558.56 30.01 7.1793
5.0927 34.478 558.53 30.005 7.1991
5.0285 34.452 558.5 29.998 7.2197
4.9655 34.427 558.46 29.988 7.2413
4.9037 34.402 558.43 29.974 7.2637
4.8432 34.378 558.4 29.956 7.2871
4.7838 34.355 558.37 29.935 7.3114
4.7257 34.332 558.34 29.911 7.3365
4.6687 34.311 558.31 29.882 7.3624
4.613 34.289 558.28 29.85 7.3893
4.5584 34.269 558.25 29.814 7.4169
4.505 34.249 558.21 29.775 7.4454
4.4527 34.23 558.18 29.731 7.4746
4.4016 34.211 558.15 29.684 7.5047
4.3518 34.194 558.12 29.632 7.5355
4.3031 34.176 558.09 29.577 7.5671
4.2557 34.16 558.06 29.518 7.5994
4.2094 34.144 558.03 29.454 7.6324
4.1645 34.128 557.99 29.387 7.6662
4.1208 34.113 557.96 29.315 7.7006
4.0784 34.099 557.93 29.239 7.7358
4.0377 34.085 557.9 29.158 7.7716
3.9987 34.072 557.87 29.071 7.808
3.9613 34.06 557.84 28.979 7.8451
3.9256 34.048 557.8 28.882 7.8829
3.8915 34.036 557.77 28.779 7.9212
3.859 34.025 557.74 28.671 7.9602
3.8281 34.015 557.71 28.558 7.9998
3.7988 34.005 557.68 28.441 8.0399
3.771 33.995 557.64 28.318 8.0807
3.7447 33.986 557.61 28.191 8.1219
3.7197 33.978 557.58 28.061 8.1637
3.696 33.97 557.54 27.928 8.2059
3.6736 33.962 557.51 27.794 8.2484
3.6523 33.955 557.48 27.657 8.2913
3.632 33.948 557.44 27.516 8.3345
3.6124 33.942 557.41 27.368 8.3779
3.5938 33.936 557.38 27.219 8.4215
3.5762 33.931 557.34 27.067 8.4653
3.5597 33.926 557.31 26.912 8.5092
3.5442 33.921 557.27 26.755 8.5532
3.5294 33.917 557.24 26.593 8.5973
3.5151 33.913 557.2 26.426 8.6415
3.5018 33.909 557.17 26.257 8.6856
3.4893 33.906 557.13 26.085 8.7298
3.4778 33.903 557.1 25.91 8.774
3.4672 33.9 557.06 25.734 8.8182
3.4574 33.898 557.02 25.555 8.8623
3.4485 33.896 556.99 25.374 8.9064
3.4404 33.894 556.95 25.191 8.9503
3.4332 33.893 556.91 25.005 8.9942
3.4268 33.891 556.88 24.818 9.038
3.4212 33.891 556.84 24.63 9.0816
3.4163 33.89 556.8 24.44 9.1252
3.412 33.89 556.76 24.25 9.1686
3.4084 33.89 556.72 24.06 9.2118
3.4052 33.89 556.68 23.869 9.25
3.4026 33.89 556.65 23.678 9.277
3.4005 33.891 556.61 23.488 9.305
3.3989 33.892 556.57 23.297 9.3338
3.3977 33.893 556.53 23.106 9.3635
3.397 33.895 556.49 22.915 9.394
3.3967 33.896 556.44 22.724 9.4253
3.3968 33.898 556.4 22.533 9.4572
3.3974 33.9 556.36 22.342 9.4898
3.3983 33.903 556.32 22.152 9.523
3.3996 33.905 556.28 21.962 9.5568
3.4013 33.908 556.24 21.773 9.5911
3.4034 33.911 556.19 21.585 9.6259
3.4058 33.914 556.15 21.397 9.6612
3.4085 33.917 556.11 21.21 9.6968
3.4116 33.92 556.06 21.024 9.7329
3.4151 33.924 556.02 20.839 9.7693
3.4189 33.927 555.97 20.654 9.8061
3.4231 33.931 555.93 20.47 9.8431
3.4275 33.935 555.88 20.287 9.8804
3.4324 33.94 555.83 20.105 9.918
3.4375 33.944 555.79 19.924 9.9558
3.443 33.949 555.74 19.743 9.9937
3.4488 33.953 555.69 19.564 10.032
3.4549 33.958 555.65 19.385 10.07
3.4613 33.963 555.6 19.207 10.108
3.4681 33.968 555.55 19.031 10.147
3.4751 33.973 555.5 18.855 10.186
3.4825 33.979 555.45 18.681 10.224
3.49 33.984 555.4 18.506 10.263
3.4972 33.99 555.35 18.33 10.302
3.5045 33.995 555.3 18.155 10.34
3.5115 34.001 555.25 17.982 10.379
3.5179 34.007 555.2 17.809 10.418
3.5242 34.013 555.14 17.638 10.457
3.5304 34.019 555.09 17.469 10.495
3.5364 34.026 555.04 17.303 10.534
3.5423 34.032 554.99 17.139 10.573
3.548 34.038 554.93 16.978 10.611
3.5535 34.045 554.88 16.819 10.65
3.5587 34.051 554.82 16.663 10.688
3.5637 34.057 554.77 16.509 10.726
3.5685 34.064 554.71 16.357 10.764
3.573 34.07 554.65 16.208 10.802
3.5773 34.077 554.6 16.061 10.84
3.5815 34.083 554.54 15.916 10.878
3.5854 34.09 554.48 15.774 10.915
3.5891 34.096 554.42 15.633 10.952
3.5927 34.103 554.36 15.495 10.99
3.5961 34.109 554.3 15.359 11.027
3.5994 34.116 554.24 15.225 11.063
3.6025 34.122 554.18 15.093 11.1
3.6055 34.129 554.12 14.963 11.136
3.6084 34.135 554.06 14.835 11.173
3.6112 34.141 554 14.708 11.206
3.6139 34.147 553.94 14.584 11.235
3.6166 34.154 553.88 14.461 11.263
3.6191 34.16 553.81 14.34 11.29
3.6216 34.166 553.75 14.221 11.317
3.624 34.172 553.69 14.104 11.344
3.6265 34.178 553.62 13.988 11.371
3.6289 34.184 553.56 13.874 11.398
3.6313 34.189 553.49 13.761 11.424
3.6337 34.195 553.43 13.65 11.45
3.6361 34.201 553.36 13.54 11.475
3.6386 34.206 553.29 13.432 11.484
3.6411 34.212 553.22 13.325 11.488
3.6436 34.218 553.16 13.219 11.492
3.6462 34.223 553.09 13.115 11.496
3.6489 34.228 553.02 13.012 11.5
3.6516 34.234 552.95 12.91 11.504
3.6543 34.239 552.88 12.81 11.509
3.6571 34.244 552.81 12.711 11.513
3.66 34.249 552.74 12.613 11.518
3.6628 34.254 552.67 12.517 11.522
3.6656 34.259 552.6 12.422 11.527
3.6683 34.264 552.53 12.329 11.532
3.6709 34.268 552.45 12.238 11.537
3.6735 34.273 552.38 12.148 11.541
3.676 34.278 552.31 12.06 11.546
3.6785 34.282 552.23 11.973 11.551
3.6809 34.287 552.16 11.888 11.556
3.6834 34.291 552.08 11.804 11.562
3.6857 34.295 552.01 11.721 11.567
3.6881 34.3 551.93 11.64 11.572
3.6904 34.304 551.86 11.561 11.577
3.6927 34.308 551.78 11.482 11.583
3.695 34.312 551.7 11.405 11.588
3.6973 34.316 551.63 11.329 11.593
3.6996 34.32 551.55 11.254 11.599
3.7017 34.323 551.47 11.18 11.605
3.7038 34.327 551.39 11.107 11.61
3.7058 34.331 551.31 11.034 11.616
3.7077 34.334 551.23 10.961 11.622
3.7095 34.338 551.15 10.888 11.627
3.7112 34.341 551.07 10.816 11.633
3.7127 34.344 550.99 10.744 11.639
3.7141 34.348 550.91 10.672 11.645
3.7154 34.351 550.82 10.601 11.651
3.7166 34.354 550.74 10.531 11.657
3.7178 34.357 550.66 10.461 11.663
3.7189 34.36 550.57 10.393 11.669
3.7199 34.363 550.49 10.326 11.675
3.721 34.365 550.41 10.26 11.681
3.7219 34.368 550.32 10.195 11.688
3.7228 34.371 550.24 10.131 11.694
3.7238 34.373 550.15 10.068 11.7
3.7246 34.376 550.06 10.006 11.705
3.7255 34.378 549.98 9.9454 11.706
3.726 34.381 549.89 9.8854 11.707
3.7264 34.383 549.8 9.8264 11.708
3.7265 34.385 549.71 9.7683 11.709
3.7263 34.387 549.62 9.7113 11.71
3.7257 34.389 549.53 9.6557 11.711
3.7248 34.391 549.44 9.6015 11.712
3.7235 34.393 549.35 9.5484 11.713
3.7219 34.395 549.26 9.4965 11.714
3.7199 34.397 549.17 9.4458 11.715
3.7177 34.399 549.08 9.3963 11.716
3.7152 34.4 548.99 9.3479 11.717
3.7126 34.402 548.9 9.3008 11.718
3.7097 34.403 548.8 9.2548 11.719
3.7066 34.405 548.71 9.2098 11.72
3.7033 34.406 548.61 9.166 11.72
3.6998 34.408 548.52 9.1232 11.721
3.6961 34.409 548.43 9.0813 11.722
3.6922 34.41 548.33 9.0402 11.723
3.6882 34.411 548.23 8.9995 11.724
3.6841 34.412 548.14 8.9592 11.724
3.6798 34.413 548.04 8.9194 11.725
3.6755 34.414 547.94 8.8799 11.726
3.6711 34.415 547.85 8.8408 11.727
3.6666 34.416 547.75 8.8022 11.728
3.6618 34.417 547.65 8.7643 11.729
